num,title,units,lectures,sections,department
79800,Readings,3-15,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Trotter']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B', 'instructors': ['Instructor TBA']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'C', 'instructors': ['Fields-Black']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'D', 'instructors': ['Goldman']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'E', 'instructors': ['Aronson']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'F', 'instructors': ['Creasman']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'H', 'instructors': ['Lynch']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'I', 'instructors': ['Instructor TBA']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'J', 'instructors': ['Instructor TBA']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'K', 'instructors': ['Instructor TBA']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'M', 'instructors': ['Instructor TBA']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'N', 'instructors': ['Instructor TBA']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'O', 'instructors': ['Tarr']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'P', 'instructors': ['Schlossman']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'Q', 'instructors': ['Harsch']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'R', 'instructors': ['Eiss']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'S', 'instructors': ['Instructor TBA']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'T', 'instructors': ['Sandage']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'U', 'instructors': ['Tetrault']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'V', 'instructors': ['Slate']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'Y', 'instructors': ['Instructor TBA']}]",[],History
79803,Supplementary Readings,3-12,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Lynch']}]",[],History
79892,History Prospectus,5-36,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Lynch']}]",[],History
79893,History Dissertation,5-36,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Lynch']}]",[],History
05291,Learning Media Design,12.0,"[{'times': [{'days': [2, 4], 'begin': '10:30AM', 'end': '11:50AM', 'building': 'HL', 'room': '106C', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Louw']}]",[],Human-Computer Interaction
05341,Organizational Communication,9.0,"[{'times': [{'days': [2, 4], 'begin': '09:00AM', 'end': '10:20AM', 'building': 'WEH', 'room': '4709', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Kraut']}]",[],Human-Computer Interaction
05391,Designing Human-Centered Software,12.0,"[{'times': [{'days': [1, 3], 'begin': '11:30AM', 'end': '12:50PM', 'building': '4SC', 'room': '104', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Harrison']}]",[],Human-Computer Interaction
05392,Interaction Design Overview,9.0,"[{'times': [{'days': [1, 3], 'begin': '01:00PM', 'end': '02:50PM', 'building': '4SC', 'room': '104', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Moertel', 'Lee']}, {'times': [{'days': [1, 3], 'begin': '04:30PM', 'end': '06:20PM', 'building': '3SC', 'room': '201', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B', 'instructors': ['Lee']}]",[],Human-Computer Interaction
05410,User-Centered Research and Evaluation,12.0,"[{'times': [{'days': [1, 3], 'begin': '12:00PM', 'end': '01:20PM', 'building': 'MM', 'room': 'A14', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'Lec', 'instructors': ['Ogan']}]","[{'times': [{'days': [1, 3], 'begin': '12:00PM', 'end': '01:20PM', 'building': 'GHC', 'room': '4301', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Ogan']}, {'times': [{'days': [1, 3], 'begin': '12:00PM', 'end': '01:20PM', 'building': 'GHC', 'room': '4101', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B', 'instructors': ['Ogan']}, {'times': [{'days': [1, 3], 'begin': '01:30PM', 'end': '02:50PM', 'building': 'GHC', 'room': '4301', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'C', 'instructors': ['Ogan']}, {'times': [{'days': [1, 3], 'begin': '01:30PM', 'end': '02:50PM', 'building': 'GHC', 'room': '4102', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'D', 'instructors': ['Ogan']}, {'times': [{'days': [1, 3], 'begin': '01:30PM', 'end': '02:50PM', 'building': 'GHC', 'room': '4211', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'E', 'instructors': ['Ogan']}]",Human-Computer Interaction
05413,Human Factors,9.0,"[{'times': [{'days': [2, 4], 'begin': '10:30AM', 'end': '11:50AM', 'building': 'GHC', 'room': '4102', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Dabbish']}]",[],Human-Computer Interaction
05430,PUI Lecture,15.0,"[{'times': [{'days': [1, 3], 'begin': '10:30AM', 'end': '11:50AM', 'building': 'SH', 'room': '125', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'Lec', 'instructors': ['Hong']}]","[{'times': [{'days': [1], 'begin': '09:00AM', 'end': '10:20AM', 'building': 'NSH', 'room': '1305', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Hong']}, {'times': [{'days': [3], 'begin': '09:00AM', 'end': '10:20AM', 'building': 'NSH', 'room': '1305', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B', 'instructors': ['Hong']}]",Human-Computer Interaction
05431,SSUI Lecture,15.0,"[{'times': [{'days': [1, 3], 'begin': '10:30AM', 'end': '11:50AM', 'building': 'SH', 'room': '125', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'Lec', 'instructors': ['Hong']}]","[{'times': [{'days': [1, 3], 'begin': '09:00AM', 'end': '10:20AM', 'building': 'NSH', 'room': '3002', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Hong']}]",Human-Computer Interaction
05434,Machine Learning in Practice,12.0,"[{'times': [{'days': [2, 4], 'begin': '09:00AM', 'end': '10:20AM', 'building': 'GHC', 'room': '4307', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Rose']}]",[],Human-Computer Interaction
05452,Service Design,12.0,"[{'times': [{'days': [1, 3], 'begin': '03:00PM', 'end': '04:20PM', 'building': '4SC', 'room': '104', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Forlizzi', 'Zimmerman']}]",[],Human-Computer Interaction
05499,Crowd Computing,12.0,"[{'times': [{'days': [1, 3], 'begin': '03:00PM', 'end': '04:20PM', 'building': 'GHC', 'room': '4307', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Bigham']}, {'times': [{'days': [2, 4], 'begin': '12:00PM', 'end': '01:20PM', 'building': '3SC', 'room': '172', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'C', 'instructors': ['Hammer']}, {'times': [{'days': [2, 4], 'begin': '10:30AM', 'end': '11:50AM', 'building': '3SC', 'room': '172', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'E', 'instructors': ['Dey', 'Doryab']}, {'times': [{'days': [2, 4], 'begin': '09:00AM', 'end': '10:20AM', 'building': '3SC', 'room': '172', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'F', 'instructors': ['Kaufman']}, {'times': [{'days': [2, 4], 'begin': '10:30AM', 'end': '11:50AM', 'building': 'GHC', 'room': '4215', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'G', 'instructors': ['Bigham']}, {'times': [{'days': [1, 3], 'begin': '10:30AM', 'end': '11:50AM', 'building': 'GHC', 'room': '4301', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'H', 'instructors': ['Stamper']}]",[],Human-Computer Interaction
05588,Campus Stress as a Wicked Problem,VAR,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Carrasquel', 'Morris', 'Mead']}]",[],Human-Computer Interaction
05589,Independent Study in HCI-UG,3-24,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Szegedy']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B', 'instructors': ['Szegedy']}]",[],Human-Computer Interaction
05600,HCI Pro Seminar,6.0,"[{'times': [{'days': [3], 'begin': '04:30PM', 'end': '07:50PM', 'building': 'NSH', 'room': '1305', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Willis']}]",[],Human-Computer Interaction
05610,User-Centered Research and Evaluation,12.0,"[{'times': [{'days': [1, 3], 'begin': '12:00PM', 'end': '01:20PM', 'building': 'MM', 'room': 'A14', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'Lec', 'instructors': ['Ogan']}]","[{'times': [{'days': [1, 3], 'begin': '12:00PM', 'end': '01:20PM', 'building': 'GHC', 'room': '4301', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Ogan']}, {'times': [{'days': [1, 3], 'begin': '12:00PM', 'end': '01:20PM', 'building': 'GHC', 'room': '4101', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B', 'instructors': ['Ogan']}, {'times': [{'days': [1, 3], 'begin': '01:30PM', 'end': '02:50PM', 'building': 'GHC', 'room': '4301', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'C', 'instructors': ['Ogan']}, {'times': [{'days': [1, 3], 'begin': '01:30PM', 'end': '02:50PM', 'building': 'GHC', 'room': '4102', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'D', 'instructors': ['Ogan']}, {'times': [{'days': [1, 3], 'begin': '01:30PM', 'end': '02:50PM', 'building': 'GHC', 'room': '4211', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'E', 'instructors': ['Ogan']}]",Human-Computer Interaction
05630,PUI LECTURE,15.0,"[{'times': [{'days': [1, 3], 'begin': '10:30AM', 'end': '11:50AM', 'building': 'SH', 'room': '125', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'Lec', 'instructors': ['Hong']}]","[{'times': [{'days': [1], 'begin': '09:00AM', 'end': '10:20AM', 'building': 'NSH', 'room': '1305', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Hong']}, {'times': [{'days': [3], 'begin': '09:00AM', 'end': '10:20AM', 'building': 'NSH', 'room': '1305', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B', 'instructors': ['Hong']}]",Human-Computer Interaction
05631,SSUI lecture,15.0,"[{'times': [{'days': [1, 3], 'begin': '10:30AM', 'end': '11:50AM', 'building': 'SH', 'room': '125', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'Lec', 'instructors': ['Hong']}]","[{'times': [{'days': [1, 3], 'begin': '09:00AM', 'end': '10:20AM', 'building': 'NSH', 'room': '3002', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Hong']}]",Human-Computer Interaction
05651,Interaction Design Studio 1,12.0,"[{'times': [{'days': [2, 4], 'begin': '08:30AM', 'end': '10:20AM', 'building': '4SC', 'room': '104', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Shelly', 'Cheek']}, {'times': [{'days': [2, 4], 'begin': '01:30PM', 'end': '03:20PM', 'building': '4SC', 'room': '104', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B', 'instructors': ['Shelly', 'Berntsen']}, {'times': [{'days': [2, 4], 'begin': '03:30PM', 'end': '05:20PM', 'building': '4SC', 'room': '104', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'C', 'instructors': ['Berntsen', 'Ayoob']}]",[],Human-Computer Interaction
05652,Service Design,12.0,"[{'times': [{'days': [1, 3], 'begin': '03:00PM', 'end': '04:20PM', 'building': '4SC', 'room': '104', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Forlizzi', 'Zimmerman']}]",[],Human-Computer Interaction
05672,HCI Project II,48.0,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Lisbon, Portugal'}], 'name': 'PP', 'instructors': ['Ashby']}]",[],Human-Computer Interaction
05680,Independent Study in HCI - METALS,VAR,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Bett']}]",[],Human-Computer Interaction
05688,Small Group Study in HCI,0-36,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Willis']}]",[],Human-Computer Interaction
05689,Independent Study in HCI - Grad,0-48,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Willis']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B', 'instructors': ['Willis']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Lisbon, Portugal'}], 'name': 'PP', 'instructors': ['Cameirao']}]",[],Human-Computer Interaction
05691,Learning Media Design,12.0,"[{'times': [{'days': [2, 4], 'begin': '10:30AM', 'end': '11:50AM', 'building': 'HL', 'room': '106C', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Louw']}]",[],Human-Computer Interaction
05771,Process and Theory in HCI,9.0,"[{'times': [{'days': [2, 4], 'begin': '10:30AM', 'end': '11:50AM', 'building': 'GHC', 'room': '4301', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Kittur']}]",[],Human-Computer Interaction
05813,Human Factors,9.0,"[{'times': [{'days': [2, 4], 'begin': '10:30AM', 'end': '11:50AM', 'building': 'GHC', 'room': '4102', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Dabbish']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Lisbon, Portugal'}], 'name': 'PP', 'instructors': ['Correia']}]",[],Human-Computer Interaction
05814,Perception,9.0,"[{'times': [{'days': [2, 4], 'begin': '09:00AM', 'end': '10:20AM', 'building': 'BH', 'room': '336B', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Klatzky']}]",[],Human-Computer Interaction
05816,Applied Research Methods,12.0,"[{'times': [{'days': [2, 4], 'begin': '01:30PM', 'end': '02:50PM', 'building': '3SC', 'room': '172', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Eagle']}]",[],Human-Computer Interaction
05820,Social Web,12.0,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Lisbon, Portugal'}], 'name': 'PP', 'instructors': ['Ashby']}]",[],Human-Computer Interaction
05823,E-Learning Design Principles and Methods,12.0,"[{'times': [{'days': [2, 4], 'begin': '09:00AM', 'end': '10:20AM', 'building': 'GHC', 'room': '4301', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Koedinger']}, {'times': [{'days': [2, 4], 'begin': '09:00AM', 'end': '10:20AM', 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B', 'instructors': ['Koedinger']}]",[],Human-Computer Interaction
05833,"Gadgets, Sensors and Activity Recognition in HCI",12.0,"[{'times': [{'days': [2, 4], 'begin': '12:00PM', 'end': '01:20PM', 'building': '4SC', 'room': '104', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Hudson']}]",[],Human-Computer Interaction
05834,Applied Machine Learning,12.0,"[{'times': [{'days': [2, 4], 'begin': '09:00AM', 'end': '10:20AM', 'building': 'GHC', 'room': '4307', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Rose']}]",[],Human-Computer Interaction
05863,Introduction to Human Computer Interaction for Technology Executives,6.0,"[{'times': [{'days': [1, 3], 'begin': '01:30PM', 'end': '02:50PM', 'building': 'NSH', 'room': '1305', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A2', 'instructors': ['Myers']}]",[],Human-Computer Interaction
05888,Practicum in HCI,3-48,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Kravitz', 'Hudson']}]",[],Human-Computer Interaction
05891,Designing Human Centered Software,12.0,"[{'times': [{'days': [1, 3], 'begin': '11:30AM', 'end': '12:50PM', 'building': '4SC', 'room': '104', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Harrison']}]",[],Human-Computer Interaction
05898,Data Science for Product Management,6.0,"[{'times': [{'days': [1, 3], 'begin': '03:00PM', 'end': '04:20PM', 'building': 'PH', 'room': '125C', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A2', 'instructors': ['Instructor TBA']}]",[],Human-Computer Interaction
05899,Crowd Computing,12.0,"[{'times': [{'days': [1, 3], 'begin': '03:00PM', 'end': '04:20PM', 'building': 'GHC', 'room': '4307', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Bigham']}, {'times': [{'days': [2], 'begin': '06:30PM', 'end': '09:20PM', 'building': 'PH', 'room': 'A22', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B', 'instructors': ['Engler']}, {'times': [{'days': [2, 4], 'begin': '12:00PM', 'end': '01:20PM', 'building': '3SC', 'room': '172', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'C', 'instructors': ['Hammer']}, {'times': [{'days': [1, 3], 'begin': '03:00PM', 'end': '04:20PM', 'building': '3SC', 'room': '201', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'D', 'instructors': ['Berntsen']}, {'times': [{'days': [2, 4], 'begin': '10:30AM', 'end': '11:50AM', 'building': '3SC', 'room': '172', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'E', 'instructors': ['Dey', 'Doryab']}, {'times': [{'days': [2, 4], 'begin': '09:00AM', 'end': '10:20AM', 'building': '3SC', 'room': '172', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'F', 'instructors': ['Kaufman']}, {'times': [{'days': [2, 4], 'begin': '10:30AM', 'end': '11:50AM', 'building': 'GHC', 'room': '4215', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'G', 'instructors': ['Bigham']}, {'times': [{'days': [1, 3], 'begin': '10:30AM', 'end': '11:50AM', 'building': 'GHC', 'room': '4301', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'H', 'instructors': ['Stamper']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Lisbon, Portugal'}], 'name': 'PA', 'instructors': ['De Aveiro']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Lisbon, Portugal'}], 'name': 'PB', 'instructors': ['Cabral']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Lisbon, Portugal'}], 'name': 'PC', 'instructors': ['Cabral']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Lisbon, Portugal'}], 'name': 'PD', 'instructors': ['Castro']}]",[],Human-Computer Interaction
