num,name,units,lecture_days,l_begin,l_end,recitation_days,r_begin,r_end
60791,M.F.A. Integrative Seminar,12.0,['TH'],2017-09-09 18:30:00,2017-09-09 21:20:00,[],,
52190,BXA Seminar I: Building the Wunderkammer,9.0,['FR'],2017-09-09 11:30:00,2017-09-09 13:20:00,[],,
52400,BXA Seminar: Capstone,9.0,['TU'],2017-09-09 16:30:00,2017-09-09 18:20:00,[],,
52400,BXA Seminar: Capstone,9.0,['WE'],2017-09-09 16:30:00,2017-09-09 18:20:00,[],,
52401,BXA Seminar IV: Capstone Fall,9.0,['TU'],2017-09-09 16:30:00,2017-09-09 18:20:00,[],,
52401,BXA Seminar IV: Capstone Fall,9.0,['WE'],2017-09-09 16:30:00,2017-09-09 18:20:00,[],,
3115,Phage Genomics Research,6.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:00:00,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 16:20:00
3115,Phage Genomics Research,6.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:00:00,"['MO', 'WE']",2017-09-09 13:30:00,2017-09-09 16:20:00
3121,Modern Biology,9.0,"['MO', 'WE', 'FR']",2017-09-09 13:30:00,2017-09-09 14:20:00,[],,
3121,Modern Biology,9.0,"['MO', 'WE', 'FR']",2017-09-09 13:30:00,2017-09-09 14:20:00,[],,
3121,Modern Biology,9.0,"['SU', 'TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:20:00,[],,
3124,Modern Biology Laboratory,9.0,['WE'],2017-09-09 12:30:00,2017-09-09 13:20:00,['WE'],2017-09-09 18:30:00,2017-09-09 21:20:00
3124,Modern Biology Laboratory,9.0,['WE'],2017-09-09 12:30:00,2017-09-09 13:20:00,['WE'],2017-09-09 13:30:00,2017-09-09 16:20:00
3125,Evolution,9.0,"['TU', 'TH']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
3125,Evolution,9.0,"['SU', 'TU']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
3131,Genes Drugs & Diseases,9.0,"['SU', 'TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:20:00,[],,
3133,Neurobiology of Disease,9.0,"['TU', 'TH']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
3151,Honors Modern Biology,10.0,"['MO', 'WE', 'FR']",2017-09-09 13:30:00,2017-09-09 14:20:00,['TH'],2017-09-09 18:30:00,2017-09-09 19:20:00
3151,Honors Modern Biology,10.0,"['MO', 'WE', 'FR']",2017-09-09 13:30:00,2017-09-09 14:20:00,['MO'],2017-09-09 14:30:00,2017-09-09 15:20:00
3151,Honors Modern Biology,10.0,"['MO', 'WE', 'FR']",2017-09-09 13:30:00,2017-09-09 14:20:00,['TH'],2017-09-09 14:30:00,2017-09-09 16:20:00
3151,Honors Modern Biology,10.0,"['SU', 'TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:20:00,['TH'],2017-09-09 18:30:00,2017-09-09 19:20:00
3151,Honors Modern Biology,10.0,"['SU', 'TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:20:00,['MO'],2017-09-09 14:30:00,2017-09-09 15:20:00
3151,Honors Modern Biology,10.0,"['SU', 'TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:20:00,['TH'],2017-09-09 14:30:00,2017-09-09 16:20:00
3151,Honors Modern Biology,10.0,"['MO', 'WE', 'FR']",2017-09-09 13:30:00,2017-09-09 14:20:00,['TH'],2017-09-09 18:30:00,2017-09-09 19:20:00
3151,Honors Modern Biology,10.0,"['MO', 'WE', 'FR']",2017-09-09 13:30:00,2017-09-09 14:20:00,['MO'],2017-09-09 14:30:00,2017-09-09 15:20:00
3151,Honors Modern Biology,10.0,"['MO', 'WE', 'FR']",2017-09-09 13:30:00,2017-09-09 14:20:00,['TH'],2017-09-09 14:30:00,2017-09-09 16:20:00
3201,Undergraduate Colloquium for Sophomores,,['TH'],2017-09-09 09:30:00,2017-09-09 10:20:00,[],,
3201,Undergraduate Colloquium for Sophomores,,['MO'],2017-09-09 11:30:00,2017-09-09 12:20:00,[],,
3206,Biomedical Engineering Laboratory,9.0,"['MO', 'WE']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
3206,Biomedical Engineering Laboratory,9.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
3220,Genetics,9.0,"['MO', 'WE', 'FR']",2017-09-09 09:30:00,2017-09-09 10:20:00,['TH'],2017-09-09 15:30:00,2017-09-09 16:20:00
3220,Genetics,9.0,"['MO', 'WE', 'FR']",2017-09-09 09:30:00,2017-09-09 10:20:00,['TH'],2017-09-09 16:30:00,2017-09-09 17:20:00
3232,Biochemistry I,9.0,['TH'],2017-09-09 09:30:00,2017-09-09 10:20:00,[],,
3232,Biochemistry I,9.0,"['SU', 'TU', 'TH']",2017-09-09 16:30:00,2017-09-09 17:20:00,[],,
3301,Undergraduate Colloquium for Juniors,,['TH'],2017-09-09 09:30:00,2017-09-09 10:20:00,[],,
3320,Cell Biology,9.0,"['MO', 'WE', 'FR']",2017-09-09 11:00:00,2017-09-09 11:50:00,[],,
3326,Evolution of Regulatory Genomics,4.5,"['TU', 'TH']",2017-09-09 12:00:00,2017-09-09 13:20:00,[],,
3327,Phylogenetics,9.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
3343,Experimental Techniques in Molecular Biology,12.0,['WE'],2017-09-09 14:00:00,2017-09-09 14:50:00,"['MO', 'FR']",2017-09-09 12:30:00,2017-09-09 16:20:00
3343,Experimental Techniques in Molecular Biology,12.0,['WE'],2017-09-09 14:00:00,2017-09-09 14:50:00,"['TU', 'TH']",2017-09-09 12:30:00,2017-09-09 16:20:00
3343,Experimental Techniques in Molecular Biology,12.0,['WE'],2017-09-09 14:00:00,2017-09-09 14:50:00,"['MO', 'FR']",2017-09-09 12:30:00,2017-09-09 16:20:00
3343,Experimental Techniques in Molecular Biology,12.0,['WE'],2017-09-09 14:00:00,2017-09-09 14:50:00,"['TU', 'TH']",2017-09-09 12:30:00,2017-09-09 16:20:00
3343,Experimental Techniques in Molecular Biology,12.0,['WE'],2017-09-09 14:00:00,2017-09-09 14:50:00,"['SU', 'TU']",2017-09-09 13:30:00,2017-09-09 16:50:00
3343,Experimental Techniques in Molecular Biology,12.0,['TH'],2017-09-09 13:30:00,2017-09-09 14:20:00,"['MO', 'FR']",2017-09-09 12:30:00,2017-09-09 16:20:00
3343,Experimental Techniques in Molecular Biology,12.0,['TH'],2017-09-09 13:30:00,2017-09-09 14:20:00,"['TU', 'TH']",2017-09-09 12:30:00,2017-09-09 16:20:00
3343,Experimental Techniques in Molecular Biology,12.0,['TH'],2017-09-09 13:30:00,2017-09-09 14:20:00,"['MO', 'FR']",2017-09-09 12:30:00,2017-09-09 16:20:00
3343,Experimental Techniques in Molecular Biology,12.0,['TH'],2017-09-09 13:30:00,2017-09-09 14:20:00,"['TU', 'TH']",2017-09-09 12:30:00,2017-09-09 16:20:00
3343,Experimental Techniques in Molecular Biology,12.0,['TH'],2017-09-09 13:30:00,2017-09-09 14:20:00,"['SU', 'TU']",2017-09-09 13:30:00,2017-09-09 16:50:00
3350,Developmental Biology,9.0,"['MO', 'WE']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
3362,Cellular Neuroscience,9.0,"['TU', 'TH']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
3380,Virology,9.0,"['SU', 'TU']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
3401,Undergraduate Colloquium for Seniors,,['TH'],2017-09-09 09:30:00,2017-09-09 10:20:00,[],,
3411,Topics in Research,,['WE'],2017-09-09 12:00:00,2017-09-09 12:50:00,[],,
3411,Topics in Research,,['WE'],2017-09-09 12:00:00,2017-09-09 13:20:00,[],,
3428,Genome Editing Biotechnology,4.5,"['TU', 'TH']",2017-09-09 12:00:00,2017-09-09 13:20:00,[],,
3435,Cancer Biology,9.0,"['MO', 'WE', 'FR']",2017-09-09 10:30:00,2017-09-09 11:20:00,[],,
3439,Introduction to Biophysics,9.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
3442,Molecular Biology,9.0,"['MO', 'WE', 'FR']",2017-09-09 09:30:00,2017-09-09 10:20:00,[],,
3451,Advanced Developmental Biology and Human Health,9.0,['TU'],2017-09-09 18:00:00,2017-09-09 19:50:00,[],,
3511,Computational Molecular Biology and Genomics,9.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
3512,Computational Methods for Biological Modeling and Simulation,9.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
3534,Biological Imaging and Fluorescence Spectroscopy,9.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
3709,Applied Cell and Molecular Biology,12.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:50:00,['WE'],2017-09-09 16:30:00,2017-09-09 17:50:00
3711,Computational Molecular Biology and Genomics,12.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
3712,Computational Methods for Biological Modeling and Simulation,12.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
3726,Evolution of Regulatory Genomics,6.0,"['TU', 'TH']",2017-09-09 12:00:00,2017-09-09 13:20:00,[],,
3727,Phylogenetics,12.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
3728,Genome Editing Biotechnology,6.0,"['TU', 'TH']",2017-09-09 12:00:00,2017-09-09 13:20:00,[],,
3742,Molecular Biology,12.0,"['MO', 'WE', 'FR']",2017-09-09 09:30:00,2017-09-09 10:20:00,['MO'],2017-09-09 16:30:00,2017-09-09 17:50:00
3747,Proposal Preparation and Peer Review,4.0,"['MO', 'TH']",2017-09-09 15:30:00,2017-09-09 16:50:00,[],,
3748,Scientific Speaking and Peer Review,3.0,['MO'],2017-09-09 13:30:00,2017-09-09 15:50:00,[],,
3750,Graduate Seminar,1.0,['WE'],2017-09-09 12:00:00,2017-09-09 12:50:00,[],,
3751,Advanced Developmental Biology and Human Health,12.0,['TU'],2017-09-09 18:00:00,2017-09-09 19:50:00,[],,
3755,Graduate Research Seminar,3.0,['WE'],2017-09-09 15:30:00,2017-09-09 16:20:00,[],,
3756,Graduate Independent Study,,"['MO', 'WE', 'FR']",2017-09-09 13:30:00,2017-09-09 14:20:00,[],,
3762,Advanced Cellular Neuroscience,12.0,"['TU', 'TH']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
3762,Advanced Cellular Neuroscience,12.0,['TU'],2017-09-09 15:30:00,2017-09-09 16:50:00,[],,
3871,Structural Biophysics,12.0,"['MO', 'WE', 'FR']",2017-09-09 11:00:00,2017-09-09 12:20:00,[],,
42101,Introduction to Biomedical Engineering,12.0,"['MO', 'FR']",2017-09-09 14:30:00,2017-09-09 15:20:00,[],,
42101,Introduction to Biomedical Engineering,12.0,['WE'],2017-09-09 14:30:00,2017-09-09 16:20:00,[],,
42201,Professional Issues in Biomedical Engineering,3.0,['WE'],2017-09-09 12:30:00,2017-09-09 13:20:00,[],,
42202,Physiology,9.0,"['MO', 'WE', 'FR']",2017-09-09 12:30:00,2017-09-09 13:20:00,[],,
42203,Biomedical Engineering Laboratory,9.0,"['MO', 'WE']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
42203,Biomedical Engineering Laboratory,9.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
42302,Biomedical Engineering Systems Modeling and Analysis,9.0,"['MO', 'WE']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
42341,Introduction to Biomechanics,9.0,"['MO', 'WE']",2017-09-09 11:30:00,2017-09-09 12:50:00,[],,
42401,Foundation of BME Design,6.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 15:50:00,[],,
42411,Engineering Biomaterials,9.0,"['MO', 'WE']",2017-09-09 11:30:00,2017-09-09 13:20:00,[],,
42444,Medical Devices,9.0,"['MO', 'WE']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
42474,Special Topics:  Introduction to Biophotonics,9.0,"['MO', 'WE']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
42611,Engineering Biomaterials,12.0,"['MO', 'WE']",2017-09-09 11:30:00,2017-09-09 13:20:00,[],,
42620,Engineering Molecular Cell Biology,12.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
42631,Neural Data Analysis,9.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
42670,Special Topics: Biomaterial Host Interactions in Regenerative Medicine,12.0,"['TU', 'TH']",2017-09-09 08:30:00,2017-09-09 11:20:00,[],,
42671,Precision Medicine for Biomedical Engineers,9.0,['TH'],2017-09-09 17:30:00,2017-09-09 20:20:00,[],,
42673,Stem Cell Engineering,9.0,"['TU', 'TH']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
42674,Special Topics: Engineering for survival: ICU Medicine,9.0,"['TU', 'TH']",2017-09-09 18:30:00,2017-09-09 19:50:00,[],,
42677,Rehabilitation Engineering,9.0,['MO'],2017-09-09 18:30:00,2017-09-09 19:20:00,['TH'],2017-09-09 18:30:00,2017-09-09 20:20:00
42701,Biomedical Engineering Seminar,0.0,['TU'],2017-09-09 16:30:00,2017-09-09 17:50:00,[],,
42744,Medical Devices,12.0,"['MO', 'WE']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
42773,Inventive Problem Solving In Biomedical Engineering,12.0,['TH'],2017-09-09 17:30:00,2017-09-09 20:20:00,[],,
42774,Special Topics: Introduction to Biophotonics,12.0,"['MO', 'WE']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
42801,Biomedical Engineering Seminar,3.0,['TU'],2017-09-09 16:30:00,2017-09-09 17:50:00,[],,
70100,For Business Majors,9.0,"['TU', 'TH']",2017-09-09 12:00:00,2017-09-09 13:20:00,[],,
70100,For Business Majors,9.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
70100,For Business Majors,9.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
70100,For Business Majors,9.0,"['TU', 'TH']",2017-09-09 12:00:00,2017-09-09 13:20:00,[],,
70100,For Business Majors,9.0,"['MO', 'WE']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
70110,Business Computing,9.0,"['MO', 'WE']",2017-09-09 10:30:00,2017-09-09 11:50:00,"['MO', 'WE']",2017-09-09 13:30:00,2017-09-09 14:50:00
70122,Introduction to Accounting,9.0,"['MO', 'WE']",2017-09-09 13:30:00,2017-09-09 14:20:00,['FR'],2017-09-09 13:30:00,2017-09-09 14:20:00
70122,Introduction to Accounting,9.0,"['MO', 'WE']",2017-09-09 13:30:00,2017-09-09 14:20:00,['FR'],2017-09-09 13:30:00,2017-09-09 14:20:00
70122,Introduction to Accounting,9.0,"['MO', 'WE']",2017-09-09 13:30:00,2017-09-09 14:20:00,['FR'],2017-09-09 14:30:00,2017-09-09 15:20:00
70122,Introduction to Accounting,9.0,"['MO', 'WE']",2017-09-09 13:30:00,2017-09-09 14:20:00,['FR'],2017-09-09 14:30:00,2017-09-09 15:20:00
70122,Introduction to Accounting,9.0,"['MO', 'WE']",2017-09-09 13:30:00,2017-09-09 14:20:00,['FR'],2017-09-09 14:30:00,2017-09-09 15:20:00
70122,Introduction to Accounting,9.0,"['MO', 'WE']",2017-09-09 13:30:00,2017-09-09 14:20:00,['FR'],2017-09-09 15:30:00,2017-09-09 16:20:00
70122,Introduction to Accounting,9.0,"['MO', 'WE']",2017-09-09 14:30:00,2017-09-09 15:20:00,['FR'],2017-09-09 13:30:00,2017-09-09 14:20:00
70122,Introduction to Accounting,9.0,"['MO', 'WE']",2017-09-09 14:30:00,2017-09-09 15:20:00,['FR'],2017-09-09 13:30:00,2017-09-09 14:20:00
70122,Introduction to Accounting,9.0,"['MO', 'WE']",2017-09-09 14:30:00,2017-09-09 15:20:00,['FR'],2017-09-09 14:30:00,2017-09-09 15:20:00
70122,Introduction to Accounting,9.0,"['MO', 'WE']",2017-09-09 14:30:00,2017-09-09 15:20:00,['FR'],2017-09-09 14:30:00,2017-09-09 15:20:00
70122,Introduction to Accounting,9.0,"['MO', 'WE']",2017-09-09 14:30:00,2017-09-09 15:20:00,['FR'],2017-09-09 14:30:00,2017-09-09 15:20:00
70122,Introduction to Accounting,9.0,"['MO', 'WE']",2017-09-09 14:30:00,2017-09-09 15:20:00,['FR'],2017-09-09 15:30:00,2017-09-09 16:20:00
70122,Introduction to Accounting,9.0,"['MO', 'WE']",2017-09-09 15:30:00,2017-09-09 16:20:00,['FR'],2017-09-09 13:30:00,2017-09-09 14:20:00
70122,Introduction to Accounting,9.0,"['MO', 'WE']",2017-09-09 15:30:00,2017-09-09 16:20:00,['FR'],2017-09-09 13:30:00,2017-09-09 14:20:00
70122,Introduction to Accounting,9.0,"['MO', 'WE']",2017-09-09 15:30:00,2017-09-09 16:20:00,['FR'],2017-09-09 14:30:00,2017-09-09 15:20:00
70122,Introduction to Accounting,9.0,"['MO', 'WE']",2017-09-09 15:30:00,2017-09-09 16:20:00,['FR'],2017-09-09 14:30:00,2017-09-09 15:20:00
70122,Introduction to Accounting,9.0,"['MO', 'WE']",2017-09-09 15:30:00,2017-09-09 16:20:00,['FR'],2017-09-09 14:30:00,2017-09-09 15:20:00
70122,Introduction to Accounting,9.0,"['MO', 'WE']",2017-09-09 15:30:00,2017-09-09 16:20:00,['FR'],2017-09-09 15:30:00,2017-09-09 16:20:00
70160,Graphic Media Management,9.0,"['TU', 'TH']",2017-09-09 12:00:00,2017-09-09 13:20:00,[],,
70196,Publishing on the World Wide Web,9.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
70196,Publishing on the World Wide Web,9.0,['TU'],2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
70207,Probability and Statistics for Business Applications,9.0,"['SU', 'TU', 'TH']",2017-09-09 15:00:00,2017-09-09 15:50:00,[],,
70208,Regression Analysis,9.0,"['MO', 'WE']",2017-09-09 09:30:00,2017-09-09 10:20:00,['FR'],2017-09-09 09:30:00,2017-09-09 10:20:00
70208,Regression Analysis,9.0,"['MO', 'WE']",2017-09-09 09:30:00,2017-09-09 10:20:00,['FR'],2017-09-09 09:30:00,2017-09-09 10:20:00
70208,Regression Analysis,9.0,"['MO', 'WE']",2017-09-09 09:30:00,2017-09-09 10:20:00,['FR'],2017-09-09 10:30:00,2017-09-09 11:20:00
70208,Regression Analysis,9.0,"['MO', 'WE']",2017-09-09 09:30:00,2017-09-09 10:20:00,['FR'],2017-09-09 10:30:00,2017-09-09 11:20:00
70208,Regression Analysis,9.0,"['MO', 'WE']",2017-09-09 10:30:00,2017-09-09 11:20:00,['FR'],2017-09-09 09:30:00,2017-09-09 10:20:00
70208,Regression Analysis,9.0,"['MO', 'WE']",2017-09-09 10:30:00,2017-09-09 11:20:00,['FR'],2017-09-09 09:30:00,2017-09-09 10:20:00
70208,Regression Analysis,9.0,"['MO', 'WE']",2017-09-09 10:30:00,2017-09-09 11:20:00,['FR'],2017-09-09 10:30:00,2017-09-09 11:20:00
70208,Regression Analysis,9.0,"['MO', 'WE']",2017-09-09 10:30:00,2017-09-09 11:20:00,['FR'],2017-09-09 10:30:00,2017-09-09 11:20:00
70311,Organizational Behavior,9.0,"['TU', 'TH']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
70311,Organizational Behavior,9.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
70311,Organizational Behavior,9.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
70311,Organizational Behavior,9.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
70311,Organizational Behavior,9.0,"['MO', 'WE']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
70318,Managing Effective Work Teams,9.0,"['TU', 'TH']",2017-09-09 12:00:00,2017-09-09 13:20:00,[],,
70321,Negotiation and Conflict Resolution,9.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
70332,"Business, Society and Ethics",9.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
70332,"Business, Society and Ethics",9.0,"['TU', 'TH']",2017-09-09 18:30:00,2017-09-09 19:50:00,[],,
70332,"Business, Society and Ethics",9.0,"['SU', 'TU', 'TH']",2017-09-09 09:30:00,2017-09-09 10:20:00,[],,
70340,Business Communications,9.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
70340,Business Communications,9.0,"['TU', 'TH']",2017-09-09 12:00:00,2017-09-09 13:20:00,[],,
70340,Business Communications,9.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
70340,Business Communications,9.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
70340,Business Communications,9.0,"['SU', 'TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:20:00,[],,
70340,Business Communications,9.0,"['SU', 'TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:20:00,[],,
70341,Organizational Communication,9.0,"['TU', 'TH']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
70343,Interpersonal Communication,9.0,"['SU', 'TU']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
70345,Business Presentations,9.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
70345,Business Presentations,9.0,"['TU', 'TH']",2017-09-09 12:00:00,2017-09-09 13:20:00,[],,
70345,Business Presentations,9.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
70345,Business Presentations,9.0,"['MO', 'WE']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
70350,Acting for Business,9.0,"['TU', 'TH']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
70350,Acting for Business,9.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
70364,Business Law,9.0,['MO'],2017-09-09 18:30:00,2017-09-09 21:20:00,[],,
70365,International Trade and International Law,9.0,['WE'],2017-09-09 18:30:00,2017-09-09 21:20:00,[],,
70371,Operations Management,9.0,"['MO', 'WE']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
70371,Operations Management,9.0,"['MO', 'WE']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
70374,Data Mining & Business Analytics,9.0,"['MO', 'WE']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
70376,Energy Systems,9.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
70381,Marketing I,9.0,"['TU', 'TH']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
70381,Marketing I,9.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
70381,Marketing I,9.0,"['MO', 'WE']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
70391,Finance,9.0,"['MO', 'WE']",2017-09-09 12:00:00,2017-09-09 13:20:00,[],,
70391,Finance,9.0,"['MO', 'WE']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
70391,Finance,9.0,"['SU', 'TU']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
70395,Funding Entrepreneurial Ventures,9.0,['WE'],2017-09-09 18:30:00,2017-09-09 21:20:00,[],,
70395,Funding Entrepreneurial Ventures,9.0,"['MO', 'WE']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
70398,International Finance,9.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
70398,International Finance,9.0,"['SU', 'TU']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
70401,Management Game,12.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
70414,Entrepreneurship for Engineers,9.0,['MO'],2017-09-09 18:30:00,2017-09-09 21:20:00,[],,
70415,Introduction to Entrepreneurship,9.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
70415,Introduction to Entrepreneurship,9.0,"['MO', 'WE']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
70420,Entrepreneurship for Scientists,9.0,['MO'],2017-09-09 18:30:00,2017-09-09 21:20:00,[],,
70424,Corporate Financial Reporting,9.0,"['MO', 'WE']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
70428,Financial Statement Analysis,9.0,"['TU', 'TH']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
70428,Financial Statement Analysis,9.0,"['SU', 'TU']",2017-09-09 16:30:00,2017-09-09 17:50:00,[],,
70430,International Management,9.0,"['MO', 'WE']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
70440,Corporate Strategy,9.0,"['SU', 'TU']",2017-09-09 16:30:00,2017-09-09 17:50:00,[],,
70442,Principles of Game Theory for Business,9.0,"['MO', 'WE']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
70443,Digital Marketing and Social Media Strategy,9.0,"['TU', 'TH']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
70449,"Social, Economic and Information Networks",9.0,"['TU', 'TH']",2017-09-09 12:00:00,2017-09-09 13:20:00,[],,
70451,Management Information Systems,9.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
70453,Business Technology for Consulting,9.0,"['TU', 'TH']",2017-09-09 12:00:00,2017-09-09 13:20:00,[],,
70460,Mathematical Models for Consulting,9.0,"['MO', 'WE']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
70477,Real Options: Creating Value Beyond NPV,9.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
70481,Marketing Research,9.0,"['MO', 'WE']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
70482,Pricing Strategy,9.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
70483,Advertising and Marketing Communications,9.0,"['MO', 'WE']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
70485,Product and Brand Management,9.0,"['MO', 'WE']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
70492,Investment  Analysis,9.0,"['SU', 'TU']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
70497,Derivative Securities,9.0,"['MO', 'WE']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
62105,Exploring Pittsburgh,6.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
62110,Passport to the Arts,9.0,['FR'],2017-09-09 11:30:00,2017-09-09 12:50:00,[],,
62135,The Basics of Self-Producing: How to put up your show in NYC and get it reviewed,6.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
62141,Black and White Photography I,10.0,"['TU', 'TH']",2017-09-09 08:30:00,2017-09-09 11:20:00,[],,
62141,Black and White Photography I,10.0,"['MO', 'WE']",2017-09-09 08:30:00,2017-09-09 11:20:00,[],,
62141,Black and White Photography I,10.0,"['MO', 'WE']",2017-09-09 13:30:00,2017-09-09 16:20:00,[],,
62142,Digital Photography I,10.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 16:20:00,[],,
62150,IDeATe: Introduction to Media Synthesis and Analysis,10.0,"['TU', 'TH']",2017-09-09 09:00:00,2017-09-09 10:20:00,['FR'],2017-09-09 09:30:00,2017-09-09 10:20:00
